pc_time,seq,x_m,y_m,z_m,rms_error_m,res_a0_m,res_a1_m,res_a2_m,res_a3_m,w_a0,w_a1,w_a2,w_a3,status_hex,pc_ms,raw_rms_error_m,filtered_flag
2026-05-06 22:08:06.217,198,3.5494,0.5984,0.9768,0.0367,0.0106,-0.0023,0.0097,-0.0804,1.000,1.000,1.000,0.176,0x0000000F,65927,0.0408,accel_spike|interp
2026-05-06 22:08:06.306,199,3.5441,0.5943,1.0100,0.0599,0.0153,-0.0035,0.0139,-0.1179,1.000,1.000,1.000,0.172,0x0000000F,66017,0.0599,
2026-05-06 22:08:06.394,200,3.5417,0.5957,1.0489,0.0080,0.0032,-0.0008,0.0029,-0.0154,1.000,1.000,1.000,0.273,0x0000000F,66106,0.0080,
2026-05-06 22:08:06.485,201,3.5344,0.5997,1.0736,0.0119,-0.0038,0.0009,-0.0035,0.0233,1.000,1.000,0.991,0.219,0x0000000F,66195,0.0119,
2026-05-06 22:08:06.574,202,3.5266,0.5866,1.0886,0.0629,0.0093,-0.0021,0.0095,-0.1251,1.000,1.000,0.909,0.100,0x0000000F,66285,0.0629,
2026-05-06 22:08:06.663,203,3.5118,0.5729,1.1088,0.0549,0.0081,-0.0019,0.0094,-0.1090,1.000,1.000,0.797,0.100,0x0000000F,66374,0.0549,
2026-05-06 22:08:06.752,204,3.4986,0.5660,1.1258,0.0270,-0.0039,0.0010,-0.0048,0.0536,1.000,1.000,0.777,0.100,0x0000000F,66463,0.0270,
2026-05-06 22:08:06.841,205,3.4909,0.5642,1.1355,0.0113,0.0017,-0.0004,0.0022,-0.0224,1.000,1.000,0.696,0.100,0x0000000F,66553,0.0113,
2026-05-06 22:08:06.930,206,3.4948,0.5674,1.1312,0.0161,-0.0024,0.0005,-0.0030,0.0320,1.000,1.000,0.723,0.100,0x0000000F,66642,0.0161,
2026-05-06 22:08:07.019,207,3.4983,0.5962,1.1270,0.0505,0.0075,-0.0019,0.0098,-0.1002,1.000,1.000,0.702,0.100,0x0000000F,66731,0.0505,
2026-05-06 22:08:07.108,208,3.4923,0.6159,1.1312,0.0310,-0.0046,0.0011,-0.0063,0.0364,1.000,1.000,0.666,0.169,0x0000000F,66821,0.0186,accel_spike|interp
2026-05-06 22:08:07.194,209,3.4889,0.6257,1.1331,0.0114,0.0050,-0.0013,0.0086,-0.0205,1.000,1.000,0.539,0.325,0x0000000F,66910,0.0114,
2026-05-06 22:08:07.287,210,3.4783,0.6194,1.1254,0.0144,-0.0067,0.0016,-0.0116,0.0255,1.000,1.000,0.529,0.351,0x0000000F,66999,0.0144,
2026-05-06 22:08:07.376,211,3.4817,0.6152,1.1181,0.0275,-0.0151,0.0037,-0.0302,0.0433,1.000,1.000,0.469,0.471,0x0000000F,67089,0.0275,
2026-05-06 22:08:07.465,212,3.4846,0.6198,1.0933,0.0437,-0.0097,0.0024,-0.0275,0.0307,1.000,1.000,0.329,0.427,0x0000000F,67178,0.0212,accel_spike|interp
2026-05-06 22:08:07.552,213,3.5000,0.6424,1.0556,0.0600,0.0109,-0.0023,0.0979,-0.0270,1.000,1.000,0.100,0.531,0x0000000F,67267,0.0511,accel_spike|interp
2026-05-06 22:08:07.643,214,3.5214,0.6642,1.0256,0.0762,0.0162,-0.0035,0.1456,-0.0417,1.000,1.000,0.100,0.511,0x0000000F,67357,0.0762,
2026-05-06 22:08:07.732,215,3.5353,0.6779,1.0071,0.0686,-0.3462,-0.5308,-0.1456,-0.1985,1.000,1.000,0.382,0.597,0x0000000F,67446,0.3399,rms_abs|long_interp|interp
2026-05-06 22:08:07.821,216,3.5420,0.6734,1.0119,0.0610,-0.6183,-0.4021,-0.1017,-0.0815,1.000,1.000,0.460,0.426,0x0000000F,67535,0.3745,rms_abs|long_interp|interp
2026-05-06 22:08:07.910,217,3.5439,0.6571,1.0320,0.0533,-0.4397,-0.5479,-0.1288,-0.1463,1.000,1.000,0.715,0.373,0x0000000F,67625,0.3645,rms_abs|long_interp|interp
2026-05-06 22:08:07.999,218,3.5426,0.6333,1.0616,0.0457,-0.4169,-0.5112,-0.1205,-0.2269,1.000,1.000,0.788,0.362,0x0000000F,67714,0.3539,rms_abs|long_interp|interp
2026-05-06 22:08:08.088,219,3.5413,0.6051,1.0813,0.0381,-0.0148,0.0036,-0.0172,0.0727,1.000,1.000,0.797,0.274,0x0000000F,67803,0.0381,
2026-05-06 22:08:08.177,220,3.5470,0.5710,1.0877,0.0209,0.0002,-0.0001,0.0002,-0.0011,1.000,1.000,0.848,0.287,0x0000000F,67893,0.0006,accel_spike|interp
2026-05-06 22:08:08.267,221,3.5504,0.5337,1.0914,0.0037,-0.0017,0.0004,-0.0018,0.0070,1.000,1.000,0.880,0.332,0x0000000F,67982,0.0037,
2026-05-06 22:08:08.356,222,3.5375,0.5107,1.1124,0.0280,-0.0152,0.0035,-0.0143,0.0518,1.000,1.000,1.000,0.400,0x0000000F,68071,0.0280,
2026-05-06 22:08:08.444,223,3.5260,0.5127,1.1385,0.0195,0.0237,-0.0055,0.0220,-0.1195,1.000,1.000,1.000,0.268,0x0000000F,68161,0.0620,accel_spike|interp
2026-05-06 22:08:08.533,224,3.5157,0.5393,1.1677,0.0109,0.0200,-0.0047,0.0185,-0.1277,1.000,0.954,1.000,0.211,0x0000000F,68250,0.0653,accel_spike|interp
2026-05-06 22:08:08.623,225,3.5065,0.5813,1.1856,0.0024,-0.0003,0.0001,-0.0014,0.0045,1.000,1.000,0.216,0.100,0x0000000F,68339,0.0024,
2026-05-06 22:08:08.712,226,3.4673,0.6280,1.1664,0.0166,-0.0063,0.0016,-0.0069,0.0353,1.000,1.000,0.832,0.234,0x0000000F,68429,0.0183,accel_spike|interp
2026-05-06 22:08:08.801,227,3.4091,0.6768,1.1101,0.0307,-0.0062,0.0016,-0.0577,0.0199,1.000,1.000,0.100,0.410,0x0000000F,68518,0.0307,
2026-05-06 22:08:08.890,228,3.3553,0.7095,1.0391,0.0157,0.0033,-0.0008,0.0307,-0.0058,1.000,1.000,0.100,0.745,0x0000000F,68607,0.0157,
2026-05-06 22:08:08.979,229,3.2834,0.7670,0.9850,0.0146,-0.0142,0.0036,-0.0174,0.0184,1.000,1.000,0.769,1.000,0x0000000F,68696,0.0146,
2026-05-06 22:08:09.068,230,3.1895,0.8244,0.9427,0.0217,-0.0086,0.0025,-0.0083,0.0416,1.000,1.000,1.000,0.268,0x0000000F,68786,0.0217,
2026-05-06 22:08:09.157,231,3.1134,0.8923,0.9034,0.0147,0.0187,-0.0060,0.0184,-0.0397,1.000,1.000,1.000,0.607,0x0000000F,68875,0.0240,accel_spike|interp
2026-05-06 22:08:09.247,232,3.0496,0.9667,0.8578,0.0078,-0.0022,0.0007,-0.0021,0.0035,1.000,1.000,1.000,0.785,0x0000000F,68964,0.0023,accel_spike|interp
2026-05-06 22:08:09.333,233,2.9939,1.0450,0.8080,0.0008,-0.0009,0.0003,-0.0008,0.0010,1.000,1.000,1.000,1.000,0x0000000F,69054,0.0008,
2026-05-06 22:08:09.424,234,2.9277,1.1200,0.7722,0.0082,-0.1994,-0.2522,-0.1423,-0.1027,1.000,1.000,1.000,1.000,0x0000000F,69143,0.1831,rms_local|interp
2026-05-06 22:08:09.514,235,2.8542,1.1927,0.7456,0.0155,-0.2728,-0.2659,-0.1577,-0.1115,1.000,1.000,1.000,0.851,0x0000000F,69232,0.2135,rms_local|interp
2026-05-06 22:08:09.603,236,2.7760,1.2639,0.7246,0.0228,-0.6265,-0.1853,-0.1111,-0.0829,1.000,0.643,1.000,1.000,0x0000000F,69322,0.3339,rms_abs|interp
2026-05-06 22:08:09.692,237,2.6969,1.3329,0.7145,0.0302,0.0429,-0.0118,0.0270,-0.0309,0.656,0.960,1.000,1.000,0x0000000F,69411,0.0302,
2026-05-06 22:08:09.781,238,2.6506,1.4209,0.7132,0.0235,-0.0294,0.0115,-0.0225,0.0266,0.826,1.000,1.000,1.000,0x0000000F,69500,0.0235,
2026-05-06 22:08:09.870,239,2.5839,1.5005,0.7545,0.0105,0.0154,-0.0045,0.0091,-0.0100,0.630,1.000,1.000,1.000,0x0000000F,69590,0.0105,
2026-05-06 22:08:09.959,240,2.5376,1.5796,0.7835,0.0118,-0.0132,0.0069,-0.0121,0.0138,1.000,1.000,1.000,0.985,0x0000000F,69679,0.0118,
2026-05-06 22:08:10.048,241,2.5131,1.6368,0.8158,0.0261,0.0312,-0.0155,0.0257,-0.0293,0.908,1.000,1.000,1.000,0x0000000F,69768,0.0261,
2026-05-06 22:08:10.133,242,2.4634,1.6820,0.8438,0.0255,0.0294,-0.0161,0.0260,-0.0282,0.948,1.000,1.000,1.000,0x0000000F,69858,0.0255,
2026-05-06 22:08:10.227,243,2.4336,1.7478,0.8617,0.0014,0.0016,-0.0010,0.0014,-0.0016,1.000,1.000,1.000,1.000,0x0000000F,69947,0.0014,
2026-05-06 22:08:10.315,244,2.4194,1.8256,0.8984,0.0193,-0.0221,0.0138,-0.0190,0.0210,1.000,1.000,1.000,1.000,0x0000000F,70036,0.0193,
2026-05-06 22:08:10.405,245,2.3747,1.8961,0.9213,0.0135,-0.0154,0.0103,-0.0134,0.0143,1.000,1.000,1.000,1.000,0x0000000F,70126,0.0135,
2026-05-06 22:08:10.494,246,2.3196,1.9615,0.9208,0.0122,-0.0160,0.0108,-0.0119,0.0120,0.812,0.792,1.000,1.000,0x0000000F,70215,0.0128,accel_spike|interp
2026-05-06 22:08:10.583,247,2.2574,2.0241,0.8987,0.0109,0.0267,-0.0077,0.0077,-0.0072,0.327,0.754,1.000,1.000,0x0000000F,70304,0.0149,accel_spike|interp
2026-05-06 22:08:10.672,248,2.1906,2.0854,0.8629,0.0096,0.0235,-0.0034,0.0040,-0.0036,0.193,0.899,1.000,1.000,0x0000000F,70394,0.0122,accel_spike|interp
2026-05-06 22:08:10.761,249,2.1217,2.1449,0.8391,0.0083,-0.0114,0.0072,-0.0074,0.0064,0.740,0.871,1.000,1.000,0x0000000F,70483,0.0083,
2026-05-06 22:08:10.850,250,2.0713,2.1995,0.8315,0.0050,-0.0063,0.0044,-0.0047,0.0042,0.864,1.000,1.000,1.000,0x0000000F,70572,0.0050,
2026-05-06 22:08:10.939,251,2.0132,2.2498,0.8271,0.0193,0.0328,-0.0354,0.0282,-0.0237,1.000,0.769,1.000,1.000,0x0000000F,70661,0.0304,accel_spike|long_interp|interp
2026-05-06 22:08:11.028,252,1.9497,2.2980,0.7833,0.0336,-0.1411,-0.1115,-0.1301,-0.1260,0.825,0.801,1.000,1.000,0x0000000F,70751,0.1276,rms_local|long_interp|interp
2026-05-06 22:08:11.117,253,1.8835,2.3441,0.7141,0.0480,-0.1909,-0.0895,-0.1049,-0.1110,0.702,0.972,1.000,1.000,0x0000000F,70840,0.1302,rms_local|long_interp|interp
2026-05-06 22:08:11.207,254,1.8153,2.3895,0.6291,0.0623,-0.3157,-0.1747,-0.0350,-0.1685,0.100,0.947,1.000,1.000,0x0000000F,70929,0.1999,accel_spike|long_interp|interp
2026-05-06 22:08:11.296,255,1.7456,2.4351,0.5345,0.0766,-0.6314,-0.1035,-0.1338,-0.1451,0.478,1.000,1.000,1.000,0x0000000F,71019,0.3348,rms_abs|long_interp|interp
2026-05-06 22:08:11.385,0,1.6759,2.4802,0.4354,0.0909,-0.5674,-0.0871,-0.1103,-0.1285,0.397,1.000,1.000,1.000,0x0000000F,71108,0.2993,accel_spike|long_interp|interp
2026-05-06 22:08:11.474,1,1.6060,2.5255,0.3341,0.1052,-0.6740,-0.1189,-0.0718,-0.1487,0.100,1.000,1.000,1.000,0x0000000F,71197,0.3520,rms_abs|long_interp|interp
2026-05-06 22:08:11.563,2,1.5357,2.5714,0.2320,0.1196,-0.0100,0.0012,-0.0009,0.0005,0.100,0.829,1.000,1.000,0x0000000F,71287,0.0051,accel_spike|long_interp|interp
2026-05-06 22:08:11.652,3,1.4661,2.6172,0.1310,0.1339,-0.1985,-0.0749,-0.0955,-0.1282,0.465,0.845,1.000,1.000,0x0000000F,71376,0.1328,accel_spike|long_interp|interp
2026-05-06 22:08:11.741,4,1.3965,2.6633,0.0309,0.1482,-0.1790,-0.0953,-0.1259,-0.1758,0.722,0.835,1.000,1.000,0x0000000F,71465,0.1482,
2026-05-06 22:08:11.830,5,1.3301,2.7130,0.0000,0.1398,-0.2245,-0.0642,-0.0860,-0.1275,1.000,0.740,1.000,1.000,0x0000000F,71555,0.1398,
2026-05-06 22:08:11.915,6,1.2667,2.7749,0.0000,0.1427,-0.1293,-0.0901,-0.1017,-0.1691,0.863,0.552,1.000,1.000,0x0000000F,71644,0.1263,accel_spike|interp
2026-05-06 22:08:12.008,7,1.2048,2.8330,0.0000,0.1457,-0.1858,-0.0783,-0.1083,-0.1803,0.683,0.581,1.000,1.000,0x0000000F,71733,0.1457,
2026-05-06 22:08:12.097,8,1.1476,2.8660,0.0000,0.1644,-0.2374,-0.0937,-0.1006,-0.1813,0.534,0.468,1.000,1.000,0x0000000F,71823,0.1644,
2026-05-06 22:08:12.187,9,1.0811,2.8819,0.0000,0.1485,-0.2274,-0.1231,-0.0535,-0.1358,0.392,0.502,1.000,1.000,0x0000000F,71912,0.1485,
2026-05-06 22:08:12.276,10,1.0199,2.9151,0.0000,0.1598,-0.2312,-0.1511,-0.0403,-0.1385,0.353,0.763,1.000,1.000,0x0000000F,72001,0.1558,accel_spike|long_interp|interp
2026-05-06 22:08:12.365,11,0.9623,2.9627,0.0000,0.1711,0.0098,-0.0054,0.0028,-0.0009,0.315,0.675,1.000,1.000,0x0000000F,72090,0.0058,accel_spike|long_interp|interp
2026-05-06 22:08:12.454,12,0.9066,3.0200,0.0000,0.1823,-0.0428,0.0243,-0.0145,0.0046,0.379,0.816,1.000,1.000,0x0000000F,72180,0.0258,accel_spike|long_interp|interp
2026-05-06 22:08:12.543,13,0.8527,3.0830,0.0000,0.1936,-0.2940,-0.1242,-0.1005,-0.2853,0.592,0.851,0.982,1.000,0x0000000F,72269,0.2198,accel_spike|long_interp|interp
2026-05-06 22:08:12.632,14,0.7996,3.1496,0.0000,0.2049,-0.2158,-0.1333,-0.1092,-0.3028,0.741,0.735,0.962,1.000,0x0000000F,72358,0.2049,
2026-05-06 22:08:12.721,15,0.7363,3.1884,0.0000,0.2244,-0.2828,-0.1323,-0.1009,-0.3063,0.633,0.679,1.000,1.000,0x0000000F,72448,0.2244,
2026-05-06 22:08:12.810,16,0.6698,3.2198,0.0000,0.2506,-0.3716,-0.1898,-0.0709,-0.2686,0.385,0.589,1.000,1.000,0x0000000F,72537,0.2506,
2026-05-06 22:08:12.899,17,0.6114,3.2461,0.0705,0.2147,-0.3782,-0.2281,-0.0646,-0.2480,0.541,0.335,1.000,1.000,0x0000000F,72626,0.2553,accel_spike|long_interp|interp
2026-05-06 22:08:12.988,18,0.5580,3.2925,0.2065,0.1788,-0.3866,-0.1872,-0.0742,-0.2917,0.539,0.639,0.889,1.000,0x0000000F,72716,0.2623,rms_local|long_interp|interp
2026-05-06 22:08:13.078,19,0.5087,3.3515,0.3740,0.1429,-0.5789,-0.2879,0.0604,-0.1688,0.188,0.720,0.828,1.000,0x0000000F,72805,0.3355,rms_abs|long_interp|interp
2026-05-06 22:08:13.167,20,0.4614,3.4190,0.5601,0.1071,-0.5041,-0.3005,-0.0552,-0.2639,0.370,0.218,0.800,1.000,0x0000000F,72894,0.3229,rms_abs|long_interp|interp
2026-05-06 22:08:13.256,21,0.4149,3.4920,0.7563,0.0712,0.0065,-0.0037,0.0007,-0.0001,0.106,0.247,0.919,1.000,0x0000000F,72984,0.0037,accel_spike|long_interp|interp
2026-05-06 22:08:13.344,22,0.3695,3.5631,0.9556,0.0353,-0.0660,0.0235,-0.0087,0.0020,0.100,0.377,0.683,0.686,0x0000000F,73073,0.0353,
2026-05-06 22:08:13.434,23,0.3453,3.6083,1.1125,0.0019,0.0020,-0.0027,0.0018,-0.0000,0.100,0.100,0.100,0.982,0x0000000F,73162,0.0019,
2026-05-06 22:08:13.523,24,0.3387,3.6444,1.2621,0.0050,-0.0296,0.0119,-0.0268,0.0008,0.100,0.335,0.100,0.825,0x0000000F,73252,0.0208,accel_spike|interp
2026-05-06 22:08:13.612,25,0.3451,3.6786,1.4047,0.0082,-0.0014,0.0019,-0.0026,0.0001,0.202,0.209,0.100,1.000,0x0000000F,73341,0.0017,accel_spike|interp
2026-05-06 22:08:13.701,26,0.3532,3.7122,1.5305,0.0113,0.0161,-0.0067,0.0142,-0.0006,0.100,0.317,0.100,0.850,0x0000000F,73430,0.0113,
2026-05-06 22:08:13.790,27,0.3441,3.7379,1.5999,0.0121,0.0353,-0.0218,0.0241,-0.0031,0.236,0.499,0.304,1.000,0x0000000F,73520,0.0240,accel_spike|long_interp|interp
2026-05-06 22:08:13.879,28,0.3176,3.7582,1.6186,0.0129,-1.3256,-0.8885,-0.4797,-0.7846,0.587,0.200,0.264,1.000,0x0000000F,73609,0.9209,rms_abs|long_interp|interp
2026-05-06 22:08:13.968,29,0.2794,3.7756,1.6065,0.0137,-0.1913,0.2349,-0.1018,0.0262,0.456,0.476,0.684,1.000,0x0000000F,73698,0.1603,rms_local|long_interp|interp
2026-05-06 22:08:14.054,30,0.2335,3.7918,1.5765,0.0146,0.0852,-0.0171,0.0145,-0.0031,0.100,0.661,0.524,1.000,0x0000000F,73788,0.0441,accel_spike|long_interp|interp
2026-05-06 22:08:14.147,31,0.1833,3.8070,1.5361,0.0154,-0.0998,0.0275,-0.0227,0.0036,0.100,0.498,0.404,0.747,0x0000000F,73877,0.0530,accel_spike|long_interp|interp
2026-05-06 22:08:14.235,32,0.1484,3.8223,1.4948,0.0162,-0.0234,0.0079,-0.0211,0.0006,0.100,0.407,0.100,1.000,0x0000000F,73966,0.0162,
2026-05-06 22:08:14.325,33,0.1288,3.8412,1.4641,0.0139,-1.0208,-0.0525,0.7871,-0.0324,0.100,0.504,0.100,1.000,0x0000000F,74056,0.6452,rms_abs|interp
2026-05-06 22:08:14.414,34,0.1374,3.8624,1.4448,0.0116,-0.0136,0.0048,-0.0118,0.0004,0.100,0.374,0.100,1.000,0x0000000F,74145,0.0093,accel_spike|interp
2026-05-06 22:08:14.503,35,0.1639,3.8854,1.4343,0.0093,-0.0486,0.0220,-0.0425,0.0011,0.100,0.298,0.100,1.000,0x0000000F,74234,0.0341,accel_spike|interp
2026-05-06 22:08:14.592,36,0.2012,3.9098,1.4300,0.0070,-0.0097,0.0056,-0.0084,0.0002,0.100,0.233,0.100,1.000,0x0000000F,74324,0.0070,
2026-05-06 22:08:14.681,37,0.2317,3.9494,1.4286,0.0404,-0.0463,0.0370,-0.0548,0.0016,0.139,0.232,0.100,1.000,0x0000000F,74413,0.0404,
2026-05-06 22:08:14.770,38,0.2870,3.9941,1.4272,0.0261,-0.0375,0.0173,-0.0317,0.0010,0.100,0.286,0.100,1.000,0x0000000F,74502,0.0261,
2026-05-06 22:08:14.855,39,0.3385,4.0268,1.4226,0.0433,-0.9922,-0.0430,0.2147,-0.0147,0.100,0.232,0.100,1.000,0x0000000F,74591,0.5081,rms_abs|interp
2026-05-06 22:08:14.948,40,0.3866,4.0731,1.4088,0.0604,-1.0573,-0.0396,0.2087,-0.0140,0.100,0.252,0.100,1.000,0x0000000F,74681,0.5393,rms_abs|interp
2026-05-06 22:08:15.036,41,0.4315,4.1276,1.3891,0.0776,-0.9734,-0.0683,0.3646,-0.0211,0.100,0.235,0.100,1.000,0x0000000F,74770,0.5209,rms_abs|interp
2026-05-06 22:08:15.127,42,0.4584,4.1597,1.3753,0.0947,-0.0480,0.0837,-0.1630,0.0049,0.427,0.316,0.100,1.000,0x0000000F,74859,0.0947,
2026-05-06 22:08:15.215,43,0.4379,4.1681,1.3614,0.0910,-0.0363,0.0852,-0.1566,0.0045,0.526,0.294,0.100,1.000,0x0000000F,74949,0.0910,
2026-05-06 22:08:15.306,44,0.4090,4.1571,1.3531,0.0829,-0.1688,0.1587,-0.2605,0.0084,0.200,0.272,0.100,1.000,0x0000000F,75038,0.1744,rms_local|long_interp|interp
2026-05-06 22:08:15.395,45,0.3758,4.1343,1.3431,0.0748,-0.3230,0.1256,-0.2545,0.0085,0.100,0.329,0.100,1.000,0x0000000F,75127,0.2150,rms_local|long_interp|interp
2026-05-06 22:08:15.484,46,0.3405,4.1047,1.3321,0.0668,0.0589,-0.0234,0.0522,-0.0018,0.100,0.337,0.100,1.000,0x0000000F,75217,0.0411,accel_spike|long_interp|interp
2026-05-06 22:08:15.573,47,0.3047,4.0713,1.3205,0.0587,-0.2975,0.1613,-0.2928,0.0085,0.127,0.301,0.100,1.000,0x0000000F,75306,0.2238,speed_spike|long_interp|interp
2026-05-06 22:08:15.662,48,0.2691,4.0363,1.3086,0.0506,-0.0060,0.0022,-0.0053,0.0002,0.100,0.359,0.100,1.000,0x0000000F,75395,0.0042,accel_spike|long_interp|interp
2026-05-06 22:08:15.751,49,0.2342,4.0010,1.2964,0.0425,-0.1014,0.0398,-0.0866,0.0027,0.100,0.340,0.100,0.894,0x0000000F,75485,0.0696,accel_spike|long_interp|interp
2026-05-06 22:08:15.840,50,0.2004,3.9661,1.2843,0.0345,-1.1750,-0.1176,0.6491,-0.0430,0.100,0.319,0.100,0.884,0x0000000F,75574,0.6741,rms_abs|long_interp|interp
2026-05-06 22:08:15.929,51,0.1767,3.9446,1.2721,0.0264,0.0354,-0.0179,0.0350,-0.0009,0.112,0.303,0.100,0.914,0x0000000F,75663,0.0264,
2026-05-06 22:08:16.018,52,0.1570,3.9493,1.2358,0.0202,-0.0285,0.0142,-0.0247,0.0006,0.100,0.272,0.100,1.000,0x0000000F,75753,0.0202,
2026-05-06 22:08:16.108,53,0.1464,3.9540,1.2071,0.0188,-1.1979,-0.1371,0.6066,-0.0532,0.178,0.309,0.100,0.823,0x0000000F,75842,0.6754,rms_abs|long_interp|interp
2026-05-06 22:08:16.197,54,0.1352,3.9505,1.1835,0.0173,-0.1488,0.0964,-0.1850,0.0045,0.151,0.309,0.100,0.828,0x0000000F,75932,0.1281,rms_local|long_interp|interp
2026-05-06 22:08:16.286,55,0.1237,3.9413,1.1638,0.0159,-0.2639,0.1281,-0.2140,0.0093,0.100,0.272,0.100,0.483,0x0000000F,76021,0.1816,rms_local|long_interp|interp
2026-05-06 22:08:16.375,56,0.1117,3.9285,1.1465,0.0144,-0.2930,0.1169,-0.2352,0.0089,0.100,0.331,0.100,0.497,0x0000000F,76110,0.1968,rms_local|long_interp|interp
2026-05-06 22:08:16.464,57,0.0991,3.9131,1.1306,0.0130,-1.7254,-0.0193,0.2496,-0.0145,0.100,0.422,0.100,1.000,0x0000000F,76200,0.8718,rms_abs|long_interp|interp
2026-05-06 22:08:16.552,58,0.0863,3.8964,1.1160,0.0115,-0.2149,0.0592,-0.1730,0.0088,0.100,0.470,0.100,0.593,0x0000000F,76289,0.1411,rms_local|long_interp|interp
2026-05-06 22:08:16.642,59,0.0732,3.8787,1.1019,0.0101,-0.9403,-0.3597,-0.3482,-1.1091,0.182,0.336,0.100,0.220,0x0000000F,76378,0.7689,rms_abs|long_interp|interp
2026-05-06 22:08:16.731,60,0.0599,3.8606,1.0882,0.0086,-0.9243,-0.2725,0.3812,-0.1218,0.100,0.306,0.273,0.642,0x0000000F,76467,0.5217,rms_abs|long_interp|interp
2026-05-06 22:08:16.818,61,0.0463,3.8501,1.0809,0.0072,-0.0102,0.0098,-0.0031,0.0008,0.253,0.364,0.745,0.511,0x0000000F,76557,0.0072,
2026-05-06 22:08:16.909,62,0.0386,3.8482,1.1010,0.0073,-0.7076,-0.3342,0.0967,-0.4730,0.866,0.394,0.292,0.817,0x0000000F,76646,0.4597,rms_abs|interp
2026-05-06 22:08:16.998,63,0.0350,3.8483,1.1155,0.0075,-0.0039,0.0141,-0.0031,0.0002,0.265,0.100,0.294,1.000,0x0000000F,76735,0.0075,
2026-05-06 22:08:17.088,64,0.0528,3.8440,1.1009,0.0283,-0.9005,-0.1494,0.0566,-0.3185,0.700,0.100,0.100,1.000,0x0000000F,76825,0.4842,rms_abs|long_interp|interp
2026-05-06 22:08:17.177,65,0.0850,3.8254,1.0374,0.0491,-0.8937,-0.2954,0.0498,-0.4114,0.562,0.100,0.162,1.000,0x0000000F,76914,0.5142,rms_abs|long_interp|interp
2026-05-06 22:08:17.265,66,0.1258,3.7975,0.9425,0.0699,-0.9439,-0.3030,-0.1095,-0.6262,0.649,0.100,0.499,1.000,0x0000000F,77003,0.5888,rms_abs|long_interp|interp
2026-05-06 22:08:17.355,67,0.1717,3.7635,0.8280,0.0907,-0.4782,-0.4064,-0.2365,-0.3809,1.000,0.100,0.511,1.000,0x0000000F,77093,0.3856,rms_abs|long_interp|interp
2026-05-06 22:08:17.444,68,0.2200,3.7262,0.7027,0.1116,0.0090,-0.1158,0.0670,-0.0012,0.947,0.100,0.112,1.000,0x0000000F,77182,0.0670,accel_spike|long_interp|interp
2026-05-06 22:08:17.533,69,0.2693,3.6869,0.5715,0.1324,-0.0036,0.0230,-0.0063,0.0003,0.483,0.100,0.242,1.000,0x0000000F,77271,0.0120,accel_spike|long_interp|interp
2026-05-06 22:08:17.622,70,0.3188,3.6466,0.4375,0.1532,0.0014,-0.0091,0.0060,-0.0001,0.494,0.100,0.100,1.000,0x0000000F,77361,0.0055,accel_spike|long_interp|interp
2026-05-06 22:08:17.711,71,0.3675,3.6062,0.3039,0.1740,-0.5975,-0.0433,-0.0547,-0.2282,0.812,0.100,0.100,1.000,0x0000000F,77450,0.3217,rms_abs|long_interp|interp
2026-05-06 22:08:17.800,72,0.4156,3.5659,0.1710,0.1948,-0.5506,-0.0402,-0.0513,-0.2039,0.570,0.100,0.602,1.000,0x0000000F,77539,0.2954,rms_local|long_interp|interp
2026-05-06 22:08:17.889,73,0.4632,3.5258,0.0389,0.2156,-0.2053,-0.1271,-0.0845,-0.3470,0.953,0.487,1.000,1.000,0x0000000F,77629,0.2156,
2026-05-06 22:08:17.976,74,0.4988,3.4947,0.0000,0.2088,-0.7820,-0.0782,-0.1140,-0.4289,1.000,0.948,1.000,1.000,0x0000000F,77718,0.4513,rms_abs|long_interp|interp
2026-05-06 22:08:18.068,75,0.5267,3.4695,0.0000,0.2019,-0.0547,0.0635,-0.3946,0.0081,0.961,1.000,0.100,1.000,0x0000000F,77807,0.2018,rms_local|long_interp|interp
2026-05-06 22:08:18.156,76,0.5499,3.4478,0.0000,0.1951,-0.0016,0.0014,-0.0011,0.0002,0.706,1.000,0.871,1.000,0x0000000F,77897,0.0012,accel_spike|long_interp|interp
2026-05-06 22:08:18.246,77,0.5698,3.4287,0.0000,0.1882,-0.3276,-0.0886,-0.1252,-0.4108,1.000,0.858,0.418,1.000,0x0000000F,77986,0.2737,rms_local|long_interp|interp
2026-05-06 22:08:18.335,78,0.5879,3.4109,0.0000,0.1814,-0.0133,0.0217,-0.0128,0.0030,1.000,0.767,0.878,1.000,0x0000000F,78075,0.0143,accel_spike|long_interp|interp
2026-05-06 22:08:18.424,79,0.6052,3.3937,0.0000,0.1745,-0.1388,-0.0779,-0.1008,-0.3123,1.000,1.000,1.000,1.000,0x0000000F,78164,0.1824,speed_spike|long_interp|interp
2026-05-06 22:08:18.513,80,0.6223,3.3767,0.0000,0.1677,-0.0249,0.0316,-0.0214,0.0050,1.000,1.000,1.000,1.000,0x0000000F,78254,0.0229,speed_spike|long_interp|interp
2026-05-06 22:08:18.602,81,0.6391,3.3599,0.0000,0.1608,-0.2071,-0.0482,-0.0690,-0.2290,1.000,0.973,1.000,1.000,0x0000000F,78343,0.1600,accel_spike|long_interp|interp
2026-05-06 22:08:18.691,82,0.6561,3.3429,0.0000,0.1540,-0.1353,-0.0553,-0.0797,-0.2592,1.000,1.000,1.000,1.000,0x0000000F,78432,0.1540,
